2014-11-24,0.09613488
2014-11-25,0.09613488
2014-11-26,0.09613500
2014-11-27,0.09613500
2014-11-28,0.09613508
2014-11-29,0.09613508
2014-11-30,0.09613508
2014-12-01,0.09613508
2014-12-02,0.09613492
2014-12-03,0.09613492
2014-12-04,0.09613492
2014-12-05,0.09613485
2014-12-06,0.09613485
2014-12-07,0.09613485
2014-12-08,0.09613499
2014-12-09,0.09613479
2014-12-10,0.09613456
2014-12-11,0.09610181,0.00003266,0.03971719
2014-12-12,0.09610181
2014-12-13,0.09610181
2014-12-14,0.09610181
2014-12-15,0.09610190
2014-12-16,0.09610198
2014-12-17,0.09610198
2014-12-18,0.09610198
2014-12-19,0.09610184
2014-12-20,0.09610184
2014-12-21,0.09610184
2014-12-22,0.09610184
2014-12-23,0.09610245
2014-12-24,0.09610245
2014-12-25,0.09610245
2014-12-26,0.09610249
2014-12-27,0.09610249
2014-12-28,0.09610249
2014-12-29,0.09610249
2014-12-30,0.09610258
2014-12-31,0.09610270
